Transaction_ID,Date,Drug_Name,Batch_Number,Qty_Sold,MRP_Unit_Price,Total_Amount
TXN-19944,2025-09-15,Telma 40,TEL-2509-41,3,220,660
TXN-19945,2025-09-15,Dolo 650,DOL-2508-24,6,30,180
TXN-19946,2025-09-15,Dolo 650,DOL-2508-22,9,30,270
TXN-19947,2025-09-16,Allegra 120,ALL-2508-55,1,198,198
TXN-19948,2025-09-16,Azithral 500,AZI-2509-48,1,118.5,118.5
TXN-19949,2025-09-16,Telma 40,TEL-2508-32,1,220,220
TXN-19950,2025-09-16,Allegra 120,,2,198,396
TXN-19951,2025-09-16,Glycomet 500,,1,22.5,22.5
TXN-19952,2025-09-16,Dolo 650,DOL-2508-24,9,30,270
TXN-19953,2025-09-16,Telma 40,TEL-2508-32,5,220,1100
TXN-19954,2025-09-16,Dolo 650,DOL-2509-48,9,30,270
TXN-19955,2025-09-16,Glycomet 500,GLY-2508-26,3,22.5,67.5
TXN-19956,2025-09-16,Telma 40,TEL-2509-41,5,220,1100
TXN-19957,2025-09-16,Dolo 650,DOL-2508-22,6,,180
TXN-19958,2025-09-17,Azithral 500,AZI-2508-98,3,118.5,355.5
TXN-19959,2025-09-17,Telma 40,TEL-2508-32,5,220,1100
TXN-19960,2025-09-17,Azithral 500,AZI-2508-69,3,118.5,355.5
TXN-19961,2025-09-17,Glycomet 500,GLY-2508-26,4,22.5,90
TXN-19962,2025-09-17,Dolo 650,DOL-2508-22,6,30,180
TXN-19963,2025-09-17,Telma 40,TEL-2508-98,4,220,880
TXN-19964,2025-09-17,Azithral 500,AZI-2508-69,2,118.5,237
TXN-19965,2025-09-17,Allegra 120,ALL-2508-55,5,198,990
TXN-19966,2025-09-17,Glycomet 500,GLY-2508-26,5,22.5,112.5
TXN-19967,2025-09-17,Dolo 650,,8,30,240
TXN-19968,2025-09-18,Glycomet 500,GLY-2509-48,1,22.5,22.5
TXN-19969,2025-09-18,Dolo 650,DOL-2509-48,5,30,150
TXN-19970,2025-09-18,Azithral 500,,1,118.5,118.5
TXN-19971,2025-09-18,Azithral 500,AZI-2509-28,2,118.5,237
TXN-19972,2025-09-18,Dolo 650,DOL-2509-48,6,30,180
TXN-19973,2025-09-18,Dolo 650,DOL-2509-48,10,30,300
TXN-19974,2025-09-18,Dolo 650,DOL-2509-48,5,30,150
TXN-19975,2025-09-18,Allegra 120,ALL-2509-15,1,198,198
TXN-19976,2025-09-18,Dolo 650,DOL-2509-48,8,30,240
TXN-19977,2025-09-18,Telma 40,TEL-2509-41,5,220,1100
TXN-19978,2025-09-18,Allegra 120,ALL-2509-15,4,198,792
TXN-19979,2025-09-18,Telma 40,TEL-2508-32,2,220,440
TXN-19980,2025-09-18,Glycomet 500,GLY-2509-48,4,22.5,90
TXN-19981,2025-09-18,Pan 40,PAN-2509-19,3,155,465
TXN-19982,2025-09-18,Glycomet 500,GLY-2509-48,4,22.5,90
TXN-19983,2025-09-19,Telma 40,TEL-2508-32,4,220,880
TXN-19984,2025-09-19,Allegra 120,ALL-2509-45,5,198,990
TXN-19985,2025-09-19,Azithral 500,AZI-2508-98,2,118.5,237
TXN-19986,2025-09-19,Allegra 120,ALL-2509-15,3,198,594
TXN-19987,2025-09-19,Dolo 650,DOL-2509-48,6,30,180
TXN-19988,2025-09-20,Glycomet 500,GLY-2509-29,1,22.5,22.5
TXN-19989,2025-09-20,Glycomet 500,GLY-2509-48,3,22.5,67.5
TXN-19990,2025-09-20,Dolo 650,DOL-2509-93,9,30,270
TXN-19991,2025-09-20,Azithral 500,AZI-2509-48,2,118.5,237
TXN-19992,2025-09-20,Azithral 500,AZI-2509-28,4,118.5,474
TXN-19993,2025-09-20,Pan 40,PAN-2509-19,4,155,620
TXN-19994,2025-09-20,Telma 40,TEL-2508-32,1,220,220
TXN-19995,2025-09-20,Glycomet 500,GLY-2509-48,1,22.5,22.5
TXN-19996,2025-09-20,Allegra 120,ALL-2509-45,3,198,594
TXN-19997,2025-09-21,Azithral 500,,4,118.5,474
TXN-19998,2025-09-21,Dolo 650,DOL-2508-22,6,30,180
TXN-19999,2025-09-21,Dolo 650,,8,30,240
TXN-20000,2025-09-21,Pan 40,PAN-2508-24,1,155,155
TXN-20001,2025-09-21,Telma 40,TEL-2509-41,4,220,880
TXN-20002,2025-09-21,Allegra 120,ALL-2508-61,3,198,594
TXN-20003,2025-09-21,Allegra 120,ALL-2509-45,2,198,396
TXN-20004,2025-09-21,Allegra 120,,1,198,198
TXN-20005,2025-09-21,Telma 40,TEL-2509-65,3,220,660
TXN-20006,2025-09-21,Allegra 120,ALL-2509-45,1,1980,198
TXN-20007,2025-09-21,Azithral 500,AZI-2509-28,5,118.5,592.5
TXN-20008,2025-09-21,Glycomet 500,GLY-2508-26,5,22.5,112.5
TXN-20009,2025-09-22,Glycomet 500,GLY-2509-48,2,22.5,45
TXN-20010,2025-09-22,Dolo 650,DOL-2508-22,7,30,210
TXN-20011,2025-09-22,Glycomet 500,GLY-2509-48,4,22.5,90
TXN-20012,2025-09-22,Telma 40,TEL-2509-41,4,220,880
TXN-20013,2025-09-22,Pan 40,PAN-2509-52,4,155,620
TXN-20014,2025-09-22,Telma 40,TEL-2509-65,1,220,220
TXN-20015,2025-09-22,Glycomet 500,GLY-2509-29,2,22.5,45
TXN-20016,2025-09-22,Dolo 650,DOL-2509-48,4,30,120
TXN-20017,2025-09-22,Dolo 650,DOL-2509-48,6,30,180
TXN-20018,2025-09-22,Allegra 120,ALL-2509-15,1,198,198
TXN-20019,2025-09-22,Glycomet 500,GLY-2508-26,1,22.5,22.5
TXN-20020,2025-09-23,Allegra 120,ALL-2509-15,4,198,792
TXN-20021,2025-09-23,Allegra 120,ALL-2509-15,3,198,594
TXN-20022,2025-09-23,Azithral 500,AZI-2508-98,3,118.5,355.5
TXN-20023,2023-01-01,Pan 40,PAN-2509-52,1,155,155
TXN-20024,2025-09-23,Telma 40,TEL-2508-32,2,220,440
TXN-20025,2025-09-23,Glycomet 500,GLY-2508-26,1,22.5,22.5
TXN-20026,2025-09-23,Allegra 120,ALL-2509-15,5,198,990
TXN-20027,2025-09-23,Azithral 500,AZI-2508-98,4,118.5,474
TXN-20028,2025-09-23,Allegra 120,,5,198,990
TXN-20029,2025-09-23,Glycomet 500,GLY-2508-26,5,22.5,112.5
TXN-20030,2023-01-01,Dolo 650,DOL-2508-22,5,30,150
TXN-20031,2025-09-24,Glycomet 500,GLY-2509-48,2,22.5,45
TXN-20032,2025-09-24,Glycomet 500,GLY-2509-29,3,22.5,67.5
TXN-20033,2025-09-24,Telma 40,TEL-2508-32,3,220,660
TXN-20034,2025-09-24,Pan 40,PAN-2509-19,3,155,465
TXN-20035,2025-09-24,Glycomet 500,GLY-2509-48,4,22.5,90
TXN-20036,2025-09-25,Allegra 120,ALL-2509-15,4,198,792
TXN-20037,2025-09-25,Glycomet 500,GLY-2509-48,5,22.5,112.5
TXN-20038,2025-09-25,Telma 40,TEL-2509-41,3,220,660
TXN-20039,2025-09-25,Telma 40,TEL-2508-32,4,220,880
TXN-20040,2025-09-25,Allegra 120,ALL-2509-45,3,198,594
TXN-20041,2025-09-25,Telma 40,TEL-2508-32,4,220,880
TXN-20042,2025-09-25,Telma 40,TEL-2508-32,4,220,880
TXN-20043,2025-09-25,Allegra 120,ALL-2508-61,5,198,990
TXN-20044,2025-09-25,Pan 40,,1,155,155
TXN-20045,2025-09-25,Pan 40,,1,155,155
TXN-20046,2025-09-25,Allegra 120,ALL-2509-45,1,198,198
TXN-20047,2025-09-25,Allegra 120,ALL-2509-15,3,198,594
TXN-20048,2025-09-26,Allegra 120,ALL-2508-61,5,198,990
TXN-20049,2025-09-26,Dolo 650,DOL-2508-22,5,30,150
TXN-20050,2025-09-26,Glycomet 500,GLY-2509-29,4,22.5,90
TXN-20051,2025-09-26,Dolo 650,DOL-2508-22,5,30,150
TXN-20052,2025-09-26,Azithral 500,AZI-2509-28,1,118.5,118.5
TXN-20053,2025-09-26,Pan 40,PAN-2508-24,2,155,310
TXN-20054,2025-09-26,Dolo 650,DOL-2509-48,7,30,210
TXN-20055,2025-09-26,Glycomet 500,GLY-2508-26,2,22.5,45
TXN-20056,2025-09-26,Allegra 120,ALL-2508-61,3,198,594
TXN-20057,2025-09-26,Glycomet 500,GLY-2509-29,1,22.5,22.5
TXN-20058,2025-09-26,Glycomet 500,,3,22.5,67.5
TXN-20059,2025-09-27,Dolo 650,DOL-2508-22,6,30,180
TXN-20060,2025-09-27,Glycomet 500,GLY-2509-48,3,22.5,67.5
TXN-20061,2025-09-27,Dolo 650,DOL-2508-22,10,30,300
TXN-20062,2025-09-27,Pan 40,PAN-2509-19,2,155,310
TXN-20063,2025-09-27,Dolo 650,DOL-2509-48,3,30,90
TXN-20064,2025-09-27,Allegra 120,ALL-2508-61,3,198,594
TXN-20065,2025-09-27,Glycomet 500,GLY-2509-48,3,22.5,67.5
TXN-20066,2025-09-28,Azithral 500,AZI-2508-98,4,118.5,474
TXN-20067,2025-09-28,Allegra 120,ALL-2509-45,2,198,396
TXN-20068,2025-09-28,Dolo 650,DOL-2508-22,4,30,120
TXN-20069,2025-09-28,Allegra 120,ALL-2509-15,2,198,396
TXN-20070,2025-09-28,Dolo 650,DOL-2509-48,7,30,210
TXN-20071,2025-09-28,Pan 40,PAN-2509-52,3,155,465
TXN-20072,2025-09-28,Pan 40,PAN-2509-52,4,155,620
TXN-20073,2025-09-28,Azithral 500,,2,118.5,237
TXN-20074,2025-09-28,Glycomet 500,GLY-2508-26,3,22.5,67.5
TXN-20075,2025-09-29,Pan 40,PAN-2509-19,1,155,155
TXN-20076,2025-09-29,Allegra 120,ALL-2508-61,4,198,792
TXN-20077,2025-09-29,Dolo 650,DOL-2509-93,6,30,180
TXN-20078,2025-09-29,Allegra 120,,4,198,792
TXN-20079,2025-09-29,Telma 40,TEL-2509-41,3,220,660
TXN-20080,2025-09-29,Telma 40,TEL-2508-32,3,220,660
TXN-20081,2025-09-29,Dolo 650,DOL-2509-93,8,30,240
TXN-20082,2025-09-30,Telma 40,TEL-2509-65,2,220,440
TXN-20083,2025-09-30,Allegra 120,,1,198,198
TXN-20084,2025-09-30,Dolo 650,DOL-2508-22,10,30,300
TXN-20085,2025-09-30,Azithral 500,AZI-2508-98,2,118.5,237
TXN-20086,2025-09-30,Telma 40,TEL-2509-65,1,220,220
TXN-20087,2025-09-30,Telma 40,TEL-2509-41,2,220,440
TXN-20088,2025-09-30,Allegra 120,ALL-2509-15,2,198,396
TXN-20089,2025-09-30,Allegra 120,ALL-2508-61,1,198,198
TXN-20090,2025-10-01,Telma 40,TEL-2509-41,4,220,880
TXN-20091,2025-10-01,Azithral 500,AZI-2508-98,5,118.5,592.5
TXN-20092,2025-10-01,Azithral 500,AZI-2509-48,5,118.5,592.5
TXN-20093,2025-10-01,Allegra 120,,6,198,1188
TXN-20094,2025-10-01,Glycomet 500,GLY-2508-26,4,22.5,90
TXN-20095,2025-10-01,Allegra 120,ALL-2509-15,8,198,1584
TXN-20096,2025-10-01,Glycomet 500,GLY-2508-26,3,22.5,67.5
TXN-20097,2025-10-01,Allegra 120,ALL-2509-15,6,198,1188
TXN-20098,2025-10-01,Telma 40,TEL-2508-32,4,220,880
TXN-20099,2025-10-01,Pan 40,PAN-2509-19,1,155,155
TXN-20100,2025-10-01,Pan 40,PAN-2508-24,2,155,310
TXN-20101,2025-10-01,Pan 40,PAN-2509-19,1,155,155
TXN-20102,2025-10-01,Glycomet 500,GLY-2509-48,4,22.5,90
TXN-20103,2025-10-02,Pan 40,PAN-2509-19,3,155,465
TXN-20104,2025-10-02,Dolo 650,DOL-2508-22,3,30,90
TXN-20105,2025-10-02,Telma 40,TEL-2509-65,2,220,440
TXN-20106,2025-10-02,Dolo 650,,4,30,120
TXN-20107,2025-10-02,Azithral 500,AZI-2508-98,4,118.5,474
TXN-20108,2025-10-02,Glycomet 500,GLY-2509-48,3,22.5,67.5
TXN-20109,2025-10-02,Azithral 500,AZI-2509-28,1,118.5,118.5
TXN-20110,2025-10-02,Dolo 650,DOL-2509-48,3,30,90
TXN-20111,2025-10-02,Allegra 120,ALL-2509-15,9,198,1782
TXN-20112,2025-10-02,Pan 40,PAN-2509-19,2,155,310
TXN-20113,2025-10-02,Azithral 500,AZI-2508-98,3,118.5,355.5
TXN-20114,2025-10-03,Allegra 120,ALL-2510-98,6,198,1188
TXN-20115,2025-10-03,Telma 40,TEL-2510-39,2,220,440
TXN-20116,2025-10-03,Allegra 120,ALL-2509-45,8,198,1584
TXN-20117,2025-10-03,Pan 40,PAN-2509-52,5,155,775
TXN-20118,2025-10-03,Pan 40,PAN-2509-52,1,155,155
TXN-20119,2025-10-03,Dolo 650,DOL-2509-93,2,30,60
TXN-20120,2025-10-03,Dolo 650,DOL-2509-48,4,30,120
TXN-20121,2025-10-03,Azithral 500,AZI-2509-48,4,118.5,474
TXN-20122,2025-10-03,Azithral 500,AZI-2509-28,3,118.5,355.5
TXN-20123,2025-10-03,Azithral 500,AZI-2510-50,3,118.5,355.5
TXN-20124,2025-10-03,Dolo 650,DOL-2509-48,2,30,60
TXN-20125,2025-10-03,Allegra 120,ALL-2510-98,4,198,792
TXN-20126,2025-10-03,Allegra 120,ALL-2509-45,7,198,1386
TXN-20127,2025-10-03,Pan 40,PAN-2509-19,5,155,775
TXN-20128,2025-10-04,Dolo 650,DOL-2509-48,2,30,60
TXN-20129,2025-10-04,Allegra 120,ALL-2509-15,4,198,792
TXN-20130,2025-10-04,Dolo 650,DOL-2509-93,3,30,90
TXN-20131,2025-10-04,Dolo 650,DOL-2509-48,1,30,30
TXN-20132,2025-10-04,Telma 40,,3,220,660
TXN-20133,2025-10-05,Glycomet 500,GLY-2510-53,3,22.5,67.5
TXN-20134,2025-10-05,Telma 40,TEL-2510-39,2,220,440
TXN-20135,2025-10-05,Telma 40,TEL-2509-65,1,220,220
TXN-20136,2025-10-05,Telma 40,,1,220,220
TXN-20137,2025-10-05,Telma 40,TEL-2510-39,1,220,220
TXN-20138,2025-10-05,Telma 40,TEL-2510-39,1,220,220
TXN-20139,2025-10-05,Azithral 500,AZI-2509-28,3,118.5,355.5
TXN-20140,2025-10-05,Pan 40,PAN-2509-19,3,155,465
TXN-20141,2025-10-05,Azithral 500,AZI-2509-48,5,118.5,592.5
TXN-20142,2025-10-06,Pan 40,PAN-2509-19,1,155,155
TXN-20143,2025-10-06,Azithral 500,,2,118.5,237
TXN-20144,2025-10-06,Telma 40,TEL-2510-39,2,220,440
TXN-20145,2025-10-06,Pan 40,PAN-2509-52,1,155,155
TXN-20146,2025-10-06,Dolo 650,DOL-2509-48,4,30,120
TXN-20147,2025-10-06,Pan 40,PAN-2509-52,3,155,465
TXN-20148,2025-10-07,Azithral 500,,4,118.5,474
TXN-20149,2025-10-07,Allegra 120,ALL-2509-15,7,198,1386
TXN-20150,2025-10-07,Telma 40,TEL-2510-39,5,220,1100
TXN-20151,2025-10-07,Telma 40,TEL-2509-41,1,220,220
TXN-20152,2025-10-07,Pan 40,PAN-2509-52,4,155,620
TXN-20153,2025-10-07,Dolo 650,DOL-2509-93,2,30,60
TXN-20154,2025-10-08,Dolo 650,DOL-2509-93,1,30,30
TXN-20155,2023-01-01,Pan 40,PAN-2510-98,2,155,310
TXN-20156,2025-10-08,Telma 40,TEL-2510-39,5,220,1100
TXN-20157,2025-10-08,Pan 40,PAN-2509-19,3,155,465
TXN-20158,2025-10-08,Telma 40,TEL-2509-65,4,220,880
TXN-20159,2025-10-08,Dolo 650,DOL-2509-48,1,30,30
TXN-20160,2025-10-08,Azithral 500,AZI-2510-50,2,118.5,237
TXN-20161,2025-10-08,Azithral 500,AZI-2509-28,3,118.5,355.5
TXN-20162,2025-10-08,Dolo 650,DOL-2510-36,4,30,120
TXN-20163,2025-10-08,Glycomet 500,GLY-2509-48,2,22.5,45
TXN-20164,2025-10-08,Dolo 650,DOL-2509-93,4,30,120
TXN-20165,2025-10-08,Telma 40,TEL-2509-65,4,220,880
TXN-20166,2025-10-08,Allegra 120,ALL-2510-98,6,198,1188
TXN-20167,2025-10-09,Allegra 120,ALL-2510-98,8,198,1584
TXN-20168,2025-10-09,Allegra 120,ALL-2510-98,7,198,1386
TXN-20169,2025-10-09,Azithral 500,AZI-2510-50,1,118.5,118.5
TXN-20170,2025-10-09,Pan 40,PAN-2509-52,4,155,620
TXN-20171,2025-10-09,Glycomet 500,GLY-2509-48,2,22.5,45
TXN-20172,2025-10-09,Allegra 120,ALL-2510-98,3,198,594
TXN-20173,2025-10-10,Telma 40,TEL-2510-39,3,220,660
TXN-20174,2025-10-10,Glycomet 500,GLY-2510-53,4,22.5,90
TXN-20175,2025-10-10,Glycomet 500,GLY-2509-48,1,22.5,22.5
TXN-20176,2025-10-10,Dolo 650,,2,30,60
TXN-20177,2025-10-10,Glycomet 500,GLY-2509-29,4,22.5,90
TXN-20178,2025-10-10,Telma 40,TEL-2510-39,1,220,220
TXN-20179,2025-10-10,Allegra 120,ALL-2510-98,8,198,1584
TXN-20180,2025-10-10,Glycomet 500,GLY-2509-48,4,22.5,90
TXN-20181,2025-10-10,Pan 40,,5,155,775
TXN-20182,2025-10-11,Dolo 650,DOL-2510-36,1,30,30
TXN-20183,2025-10-11,Dolo 650,DOL-2509-48,4,30,120
TXN-20184,2025-10-11,Dolo 650,DOL-2509-48,2,30,60
TXN-20185,2025-10-11,Dolo 650,DOL-2510-36,1,30,30
TXN-20186,2025-10-11,Telma 40,TEL-2509-65,2,220,440
TXN-20187,2025-10-11,Azithral 500,AZI-2509-48,5,118.5,592.5
TXN-20188,2025-10-11,Pan 40,,2,155,310
TXN-20189,2025-10-11,Glycomet 500,GLY-2509-48,5,22.5,112.5
TXN-20190,2025-10-11,Pan 40,PAN-2509-52,5,155,775
TXN-20191,2025-10-11,Dolo 650,DOL-2509-93,3,,90
TXN-20192,2025-10-11,Glycomet 500,GLY-2510-53,1,22.5,22.5
TXN-20193,2025-10-11,Glycomet 500,GLY-2509-29,2,22.5,45
TXN-20194,2025-10-11,Pan 40,PAN-2509-52,5,155,775
TXN-20195,2025-10-11,Allegra 120,ALL-2509-45,6,198,1188
TXN-20196,2025-10-11,Azithral 500,AZI-2510-50,1,118.5,118.5
TXN-20197,2025-10-12,Glycomet 500,,5,22.5,112.5
TXN-20198,2025-10-12,Dolo 650,DOL-2509-48,4,30,120
TXN-20199,2025-10-12,Glycomet 500,GLY-2509-29,1,22.5,22.5
TXN-20200,2025-10-12,Azithral 500,AZI-2509-48,1,118.5,118.5
TXN-20201,2025-10-12,Pan 40,PAN-2509-52,3,155,465
TXN-20202,2025-10-12,Azithral 500,AZI-2509-28,2,118.5,237
TXN-20203,2025-10-12,Glycomet 500,GLY-2510-53,3,22.5,67.5
TXN-20204,2025-10-12,Azithral 500,AZI-2510-50,1,118.5,118.5
TXN-20205,2025-10-12,Azithral 500,AZI-2509-48,3,118.5,355.5
TXN-20206,2025-10-12,Allegra 120,ALL-2509-15,6,198,1188
TXN-20207,2025-10-12,Telma 40,TEL-2509-41,2,220,440
TXN-20208,2025-10-13,Azithral 500,AZI-2509-48,1,118.5,118.5
TXN-20209,2025-10-13,Pan 40,PAN-2509-52,3,155,465
TXN-20210,2025-10-13,Pan 40,PAN-2509-52,4,155,620
TXN-20211,2025-10-13,Allegra 120,ALL-2509-45,9,198,1782
TXN-20212,2025-10-13,Glycomet 500,GLY-2509-29,5,22.5,112.5
TXN-20213,2025-10-13,Pan 40,PAN-2509-19,2,155,310
TXN-20214,2025-10-13,Telma 40,TEL-2510-39,2,220,440
TXN-20215,2025-10-13,Dolo 650,,1,30,30
TXN-20216,2025-10-13,Glycomet 500,GLY-2509-29,1,22.5,22.5
TXN-20217,2025-10-13,Glycomet 500,,5,22.5,112.5
TXN-20218,2025-10-13,Telma 40,TEL-2509-65,1,220,220
TXN-20219,2025-10-13,Glycomet 500,GLY-2509-48,3,22.5,67.5
TXN-20220,2025-10-13,Telma 40,TEL-2509-41,2,220,440
TXN-20221,2025-10-13,Telma 40,TEL-2509-65,4,220,880
TXN-20222,2025-10-13,Allegra 120,,3,198,594
TXN-20223,2025-10-14,Telma 40,TEL-2510-39,2,220,440
TXN-20224,2025-10-14,Azithral 500,,4,118.5,474
TXN-20225,2025-10-14,Azithral 500,AZI-2509-48,2,118.5,237
TXN-20226,2025-10-14,Allegra 120,ALL-2509-15,8,198,1584
TXN-20227,2025-10-14,Azithral 500,AZI-2509-28,2,118.5,237
TXN-20228,2025-10-14,Pan 40,PAN-2509-52,2,155,310
TXN-20229,2025-10-15,Allegra 120,ALL-2509-45,9,198,1782
TXN-20230,2025-10-15,Glycomet 500,GLY-2510-53,4,22.5,90
TXN-20231,2025-10-15,Allegra 120,,3,198,594
TXN-20232,2025-10-15,Allegra 120,ALL-2510-98,7,198,1386
TXN-20233,2025-10-15,Azithral 500,AZI-2510-50,1,118.5,118.5
TXN-20234,2025-10-16,Pan 40,PAN-2510-98,1,155,155
TXN-20235,2025-10-16,Azithral 500,AZI-2509-28,5,118.5,592.5
TXN-20236,2025-10-16,Azithral 500,AZI-2509-28,4,118.5,474
TXN-20237,2025-10-16,Glycomet 500,GLY-2509-48,2,22.5,45
TXN-20238,2025-10-16,Azithral 500,AZI-2510-50,3,118.5,355.5
TXN-20239,2025-10-16,Allegra 120,ALL-2509-45,3,198,594
TXN-20240,2025-10-17,Allegra 120,ALL-2509-45,6,198,1188
TXN-20241,2025-10-17,Azithral 500,AZI-2510-50,1,118.5,118.5
TXN-20242,2025-10-17,Pan 40,PAN-2509-52,3,155,465
TXN-20243,2025-10-17,Telma 40,TEL-2510-39,2,220,440
TXN-20244,2025-10-17,Allegra 120,ALL-2509-45,6,198,1188
TXN-20245,2025-10-17,Telma 40,TEL-2509-65,1,220,220
TXN-20246,2025-10-17,Azithral 500,AZI-2510-50,2,118.5,237
TXN-20247,2025-10-17,Dolo 650,DOL-2509-93,4,30,120
TXN-20248,2025-10-17,Allegra 120,ALL-2509-45,4,198,792
TXN-20249,2025-10-17,Pan 40,PAN-2509-52,2,155,310
TXN-20250,2025-10-17,Glycomet 500,GLY-2509-29,4,22.5,90
TXN-20251,2025-10-17,Telma 40,,5,220,1100
TXN-20252,2025-10-17,Dolo 650,DOL-2509-48,5,30,150
TXN-20253,2025-10-17,Allegra 120,ALL-2510-98,6,198,1188
TXN-20254,2025-10-17,Azithral 500,AZI-2509-48,4,118.5,474
TXN-20255,2025-10-18,Dolo 650,DOL-2509-48,1,30,30
TXN-20256,2025-10-18,Pan 40,PAN-2509-52,4,155,620
TXN-20257,2025-10-18,Glycomet 500,,2,22.5,45
TXN-20258,2025-10-18,Telma 40,TEL-2509-41,5,220,1100
TXN-20259,2025-10-18,Glycomet 500,GLY-2509-29,1,22.5,22.5
TXN-20260,2025-10-18,Allegra 120,ALL-2509-45,6,198,1188
TXN-20261,2025-10-18,Azithral 500,AZI-2509-28,4,118.5,474
TXN-20262,2025-10-18,Dolo 650,DOL-2510-36,3,30,90
TXN-20263,2025-10-18,Azithral 500,AZI-2509-28,5,118.5,592.5
TXN-20264,2025-10-19,Glycomet 500,GLY-2510-53,1,22.5,22.5
TXN-20265,2025-10-19,Allegra 120,ALL-2509-45,10,198,1980
TXN-20266,2025-10-19,Azithral 500,AZI-2509-48,5,118.5,592.5
TXN-20267,2025-10-19,Pan 40,PAN-2509-52,5,155,775
TXN-20268,2025-10-19,Glycomet 500,GLY-2509-29,5,22.5,112.5
TXN-20269,2025-10-19,Glycomet 500,GLY-2510-53,5,22.5,112.5
TXN-20270,2025-10-19,Allegra 120,ALL-2509-45,7,198,1386
TXN-20271,2025-10-19,Glycomet 500,GLY-2509-48,2,22.5,45
TXN-20272,2025-10-20,Telma 40,TEL-2509-65,5,220,1100
TXN-20273,2025-10-20,Dolo 650,DOL-2509-93,2,30,60
TXN-20274,2025-10-20,Dolo 650,DOL-2509-93,3,30,90
TXN-20275,2025-10-20,Allegra 120,ALL-2509-15,7,198,1386
TXN-20276,2025-10-20,Dolo 650,DOL-2509-48,2,30,60
TXN-20277,2025-10-20,Dolo 650,DOL-2510-36,1,30,30
TXN-20278,2025-10-20,Glycomet 500,GLY-2510-53,5,22.5,112.5
TXN-20279,2025-10-20,Azithral 500,AZI-2509-48,1,118.5,118.5
TXN-20280,2025-10-21,Azithral 500,AZI-2510-50,1,118.5,118.5
TXN-20281,2025-10-21,Pan 40,PAN-2510-98,1,155,155
TXN-20282,2025-10-21,Pan 40,PAN-2509-19,3,,465
TXN-20283,2025-10-21,Dolo 650,,5,30,150
TXN-20284,2025-10-21,Glycomet 500,GLY-2510-53,2,22.5,45
TXN-20285,2025-10-21,Glycomet 500,GLY-2509-29,5,22.5,112.5
TXN-20286,2025-10-21,Pan 40,,2,155,310
TXN-20287,2025-10-21,Glycomet 500,,1,22.5,22.5
TXN-20288,2025-10-21,Dolo 650,DOL-2509-93,5,30,150
TXN-20289,2023-01-01,Pan 40,PAN-2510-98,3,155,465
TXN-20290,2025-10-22,Dolo 650,DOL-2509-93,1,30,30
TXN-20291,2025-10-22,Glycomet 500,,3,22.5,67.5
TXN-20292,2025-10-22,Dolo 650,DOL-2510-36,3,30,90
TXN-20293,2025-10-22,Telma 40,TEL-2509-41,4,220,880
TXN-20294,2025-10-22,Telma 40,TEL-2509-65,1,220,220
TXN-20295,2025-10-22,Dolo 650,DOL-2509-93,5,30,150
TXN-20296,2025-10-22,Dolo 650,DOL-2510-36,1,30,30
TXN-20297,2025-10-22,Allegra 120,ALL-2509-45,5,198,990
TXN-20298,2025-10-22,Azithral 500,AZI-2509-48,5,118.5,592.5
TXN-20299,2025-10-22,Dolo 650,DOL-2510-36,4,30,120
TXN-20300,2025-10-22,Telma 40,TEL-2510-39,1,220,220
TXN-20301,2025-10-22,Dolo 650,DOL-2510-36,2,30,60
TXN-20302,2025-10-22,Azithral 500,AZI-2509-28,5,118.5,592.5
TXN-20303,2025-10-22,Dolo 650,DOL-2509-48,2,30,60
TXN-20304,2025-10-22,Telma 40,TEL-2510-39,5,220,1100
TXN-20305,2025-10-23,Pan 40,PAN-2510-46,1,155,155
TXN-20306,2025-10-23,Allegra 120,ALL-2510-98,5,198,990
TXN-20307,2025-10-23,Azithral 500,,3,118.5,355.5
TXN-20308,2025-10-23,Telma 40,TEL-2509-65,2,220,440
TXN-20309,2025-10-23,Telma 40,,3,220,660
TXN-20310,2025-10-23,Dolo 650,,5,30,150
TXN-20311,2025-10-23,Azithral 500,AZI-2510-29,2,118.5,237
TXN-20312,2025-10-23,Pan 40,PAN-2510-46,1,155,155
TXN-20313,2025-10-23,Allegra 120,ALL-2510-98,6,198,1188
TXN-20314,2025-10-23,Allegra 120,ALL-2510-69,7,198,1386
TXN-20315,2025-10-24,Telma 40,,4,220,880
TXN-20316,2025-10-24,Azithral 500,AZI-2510-50,2,118.5,237
TXN-20317,2025-10-24,Telma 40,TEL-2510-39,5,220,1100
TXN-20318,2025-10-24,Telma 40,TEL-2510-39,1,220,220
TXN-20319,2025-10-24,Pan 40,PAN-2509-52,4,155,620
TXN-20320,2025-10-25,Glycomet 500,GLY-2509-29,5,22.5,112.5
TXN-20321,2025-10-25,Azithral 500,AZI-2510-29,3,118.5,355.5
TXN-20322,2025-10-25,Dolo 650,,2,30,60
TXN-20323,2025-10-25,Azithral 500,AZI-2509-28,3,118.5,355.5
TXN-20324,2025-10-25,Glycomet 500,GLY-2510-53,1,22.5,22.5
TXN-20325,2025-10-25,Glycomet 500,GLY-2509-29,5,22.5,112.5
TXN-20326,2025-10-25,Glycomet 500,GLY-2510-53,5,22.5,112.5
TXN-20327,2025-10-25,Dolo 650,DOL-2509-93,4,30,120
TXN-20328,2025-10-26,Telma 40,TEL-2510-13,5,220,1100
